,"0_CDRJ","L019","L318","L502","L135",1000,"L096","L100","L503","L594","L012","L662","L570","L685",1033,"L767","L463","L022","L359","L977",5022,"L057","L886",1021,"L774",1082,"L523","L449","L529","L759","L839",5420,1108,1240,5412,"L650",5009,5208,9112,9314,9141,"L095","L032",1073,1266,1451,"L175","L164","L508","L010","L230","L653","L020","L281",1012,"L858",1444,"L227",1062,"L025","L606","L602",5223,"L157","L663","L121","L713","L077",5270,"L709",9982,9119,9146,9968,9099,9501,9283,9326,9188,9970,9035,"L003","L067","L131","L069","L540","L583","L526",5275,"L509",1175,"L090","L777","L560","L900","L005","L536",9139,9246
"L067",1.67194444444444,3.06277777777778,3.0975,1.91388888888889,2.48694444444444,2.155,2.39277777777778,1.90833333333333,2.34666666666667,2.44944444444444,0.788611111111111,1.84666666666667,1.40805555555556,2.42,3.71555555555556,2.25944444444444,2.77888888888889,2.01333333333333,2.53944444444444,2.28583333333333,2.37388888888889,2.9675,2.29833333333333,2.39,2.14194444444444,2.30472222222222,2.39861111111111,2.44111111111111,2.3675,2.28638888888889,2.36222222222222,2.50166666666667,2.53027777777778,2.53583333333333,2.03555555555556,2.36388888888889,2.28111111111111,2.40222222222222,2.40583333333333,2.31027777777778,2.36083333333333,2.14194444444444,2.30472222222222,2.41111111111111,2.39611111111111,2.30361111111111,2.25944444444444,1.97944444444444,2.46305555555556,2.04972222222222,2.34055555555556,2.37055555555556,2.09,4.26055555555556,2.39805555555556,2.33,1.74472222222222,2.33222222222222,2.22166666666667,2.04055555555556,1.97388888888889,2.33222222222222,0.229166666666667,2.555,4.51555555555556,4.56888888888889,1.90027777777778,2.64,2.32666666666667,2.40166666666667,2.43305555555556,2.57638888888889,2.35055555555556,2.66444444444444,2.37388888888889,2.34861111111111,2.36972222222222,2.35416666666667,2.03166666666667,2.47277777777778,2.14277777777778,2.77666666666667,0,2.28777777777778,4.63416666666667,4.41138888888889,2.78861111111111,3.11166666666667,2.12861111111111,0.717777777777778,2.34861111111111,4.53444444444444,2.07361111111111,2.53972222222222,2.39861111111111,2.39583333333333,2.36333333333333,2.24888888888889,2.28611111111111
"L131",0.845277777777778,3.89833333333333,1.24972222222222,0.654166666666667,0.896666666666667,0.760555555555555,0.672777777777778,0.624166666666667,0.626666666666667,0.530277777777778,1.94888888888889,0.925555555555555,2.1,0.7,1.86777777777778,0.291111111111111,0.931111111111111,0.787222222222222,0.6175,1.46138888888889,0.454722222222222,1.11972222222222,0.074444444444444,0.439722222222222,0.650277777777778,0.358611111111111,0.479444444444444,0.314444444444444,0.232222222222222,0.367222222222222,0.409722222222222,0.653888888888889,0.714166666666667,0.616666666666667,0.438888888888889,2.04277777777778,0.191944444444444,0.342777777777778,0.558055555555556,0.183333333333333,0.234166666666667,0.650277777777778,0.358611111111111,0.323055555555555,0.476944444444444,0.504722222222222,1.15555555555556,0.871666666666667,0.743055555555556,0.576111111111111,0.620555555555556,1.26666666666667,0.957777777777778,2.41277777777778,0.678055555555556,0.391388888888889,0.794444444444444,0.289722222222222,0.526666666666667,0.568333333333333,0.606944444444444,0.944444444444444,2.35611111111111,2.16361111111111,2.66777777777778,2.72111111111111,0.523333333333333,0.791944444444444,0.376388888888889,0.4825,0.585,0.654444444444444,0.271944444444444,0.816666666666667,0.454722222222222,0.222777777777778,0.450555555555555,0.416111111111111,1.20722222222222,0.624722222222222,2.47611111111111,1.51833333333333,2.35472222222222,0,2.78638888888889,2.56361111111111,0.940833333333333,1.26388888888889,0.896111111111111,2.04583333333333,0.221944444444444,2.68666666666667,0.5725,0.691944444444444,0.479444444444444,0.675555555555556,0.268333333333333,0.555277777777778,0.253333333333333
"L069",3.03277777777778,6.10777777777778,2.35944444444444,2.84166666666667,3.10833333333333,2.97,2.88444444444444,2.81166666666667,2.83861111111111,2.84305555555556,4.13638888888889,3.11305555555556,4.2875,2.91166666666667,1.59944444444444,2.62388888888889,2.15972222222222,2.99666666666667,2.93055555555556,3.67083333333333,2.76777777777778,1.73111111111111,2.66277777777778,2.75444444444444,2.86222222222222,2.66916666666667,2.79222222222222,2.80555555555556,2.73194444444444,2.68,2.75583333333333,2.51055555555556,3.02194444444444,2.92972222222222,2.64833333333333,4.17666666666667,2.64583333333333,2.79583333333333,2.41472222222222,2.67472222222222,2.72527777777778,2.86222222222222,2.66916666666667,2.805,2.78972222222222,2.79555555555556,3.365,3.08111111111111,2.955,2.76361111111111,2.83222222222222,3.47583333333333,3.16694444444444,1.16944444444444,2.88972222222222,2.70611111111111,2.98194444444444,2.69666666666667,2.71416666666667,2.78,2.81638888888889,3.15388888888889,4.54361111111111,4.28555555555556,1.7275,1.8825,2.7325,2.23083333333333,2.69111111111111,2.79527777777778,2.4375,2.9675,2.715,2.57805555555556,2.7675,2.71305555555556,2.76361111111111,2.74777777777778,3.41666666666667,2.48138888888889,4.68555555555556,3.03027777777778,4.54222222222222,2.65222222222222,0,0.886388888888889,2.60027777777778,1.60666666666667,2.9975,4.23333333333333,2.71305555555556,1.69305555555556,2.76,2.49138888888889,2.79222222222222,2.8875,2.72777777777778,2.74083333333333,2.65055555555556
"L540",2.83638888888889,5.91111111111111,2.16277777777778,2.645,2.91194444444444,2.77333333333333,2.68805555555556,2.615,2.64194444444444,2.64666666666667,3.93972222222222,2.91638888888889,4.09083333333333,2.71527777777778,0.743055555555556,2.4275,1.96333333333333,2.80027777777778,2.73388888888889,3.47416666666667,2.57111111111111,1.53444444444444,2.46611111111111,2.55777777777778,2.66555555555556,2.4725,2.59555555555556,2.60888888888889,2.53527777777778,2.48361111111111,2.55944444444444,2.31416666666667,2.82555555555556,2.73305555555556,2.45166666666667,3.98,2.44944444444444,2.59944444444444,2.21805555555556,2.47833333333333,2.52861111111111,2.66555555555556,2.4725,2.60833333333333,2.59333333333333,2.59888888888889,3.16833333333333,2.88444444444444,2.75833333333333,2.56722222222222,2.63583333333333,3.27944444444444,2.97055555555556,0.313333333333333,2.69333333333333,2.50944444444444,2.78527777777778,2.50027777777778,2.5175,2.58333333333333,2.61972222222222,2.95722222222222,4.34722222222222,4.08888888888889,0.871111111111111,1.02611111111111,2.53611111111111,2.03416666666667,2.49472222222222,2.59888888888889,2.24111111111111,2.77083333333333,2.51833333333333,2.38166666666667,2.57111111111111,2.51666666666667,2.56694444444444,2.55138888888889,3.22,2.285,4.48888888888889,2.83361111111111,4.34555555555556,2.45555555555556,0.9075,0,2.40361111111111,1.41027777777778,2.80111111111111,4.03694444444444,2.51666666666667,0.836666666666667,2.56333333333333,2.29472222222222,2.59583333333333,2.69083333333333,2.53111111111111,2.54416666666667,2.45388888888889
"L583",1.20222222222222,4.27722222222222,0.630277777777778,1.01111111111111,1.27777777777778,1.13944444444444,1.05388888888889,0.981111111111111,1.00805555555556,1.01277777777778,2.30583333333333,1.2825,2.45694444444444,1.08111111111111,1.73222222222222,0.793611111111111,0.780555555555556,1.16638888888889,1.1,1.84027777777778,0.937222222222222,0.983888888888889,0.832222222222222,0.923888888888889,1.03166666666667,0.838611111111111,0.961666666666667,0.975,0.901388888888889,0.849722222222222,0.925555555555555,0.375833333333333,1.19138888888889,1.09916666666667,0.817777777777778,2.4,0.815277777777778,0.965555555555556,0.495277777777778,0.844166666666667,0.894722222222222,1.03166666666667,0.838611111111111,0.974444444444444,0.959166666666667,0.965,1.53444444444444,1.25055555555556,1.12444444444444,0.933055555555555,1.00194444444444,1.64555555555556,1.33666666666667,2.27694444444444,1.05916666666667,0.875555555555555,1.15138888888889,0.866388888888889,0.883611111111111,0.949444444444444,0.985833333333333,1.32333333333333,2.71305555555556,2.52055555555556,2.53194444444444,2.58527777777778,0.902222222222222,0.4825,0.860833333333333,0.965,0.485,1.13694444444444,0.884444444444445,0.163055555555556,0.936944444444444,0.882777777777778,0.933055555555555,0.917222222222222,1.58611111111111,0.414722222222222,2.855,1.66888888888889,2.71166666666667,0.821666666666667,2.65083333333333,2.42777777777778,0,1.12805555555556,1.25305555555556,2.40305555555556,0.8825,2.55083333333333,0.929444444444444,0.284166666666667,0.961944444444444,1.05694444444444,0.897222222222222,0.910277777777778,0.82
"L526",1.5475,4.62222222222222,0.9375,1.35638888888889,1.62305555555556,1.48472222222222,1.39916666666667,1.32611111111111,1.35305555555556,1.35777777777778,2.65083333333333,1.6275,2.80194444444444,1.42638888888889,0.753888888888889,1.13861111111111,0.674444444444444,1.51138888888889,1.445,2.18527777777778,1.28222222222222,0.245833333333333,1.17722222222222,1.26916666666667,1.37666666666667,1.18388888888889,1.30694444444444,1.32027777777778,1.24638888888889,1.19472222222222,1.27055555555556,1.02527777777778,1.53666666666667,1.44416666666667,1.16277777777778,2.69111111111111,1.16055555555556,1.31055555555556,0.929166666666667,1.18944444444444,1.23972222222222,1.37666666666667,1.18388888888889,1.31944444444444,1.30444444444444,1.31,1.87972222222222,1.59555555555556,1.46944444444444,1.27833333333333,1.34694444444444,1.99055555555556,1.68166666666667,1.29861111111111,1.40444444444444,1.22083333333333,1.49638888888889,1.21138888888889,1.22861111111111,1.29472222222222,1.33083333333333,1.66833333333333,3.05833333333333,2.8,1.55361111111111,1.60694444444444,1.24722222222222,0.745277777777778,1.20583333333333,1.31,0.952222222222222,1.48194444444444,1.22944444444444,1.09277777777778,1.28222222222222,1.22777777777778,1.27805555555556,1.2625,1.93138888888889,0.996111111111111,3.2,1.54472222222222,3.05666666666667,1.16666666666667,1.66944444444444,1.44944444444444,1.11472222222222,0,1.51222222222222,2.74805555555556,1.22777777777778,1.5725,1.27444444444444,1.00611111111111,1.30694444444444,1.40194444444444,1.24222222222222,1.25527777777778,1.165
5275,0.762222222222222,3.6725,1.54694444444444,0.489166666666667,1.04111111111111,0.709166666666667,0.853333333333333,0.541111111111111,0.807222222222222,0.888055555555555,1.70861111111111,0.8425,1.85972222222222,0.880555555555556,2.16527777777778,0.701666666666667,1.22861111111111,0.736111111111111,0.975277777777778,1.41,0.8125,1.41694444444444,0.746388888888889,0.832222222222222,0.696111111111111,0.746944444444444,0.836944444444444,0.889166666666667,0.815555555555556,0.725,0.800833333333333,0.951388888888889,0.990833333333333,0.974444444444444,0.477777777777778,1.67222222222222,0.731388888888889,0.840833333333333,0.855277777777778,0.755833333333333,0.808888888888889,0.696111111111111,0.746944444444444,0.849722222222222,0.834444444444444,0.764166666666667,1.10416666666667,0.820277777777778,0.923611111111111,0.48,0.801111111111111,1.21527777777778,0.906388888888889,2.71027777777778,0.858611111111111,0.800555555555555,0.711388888888889,0.780555555555556,0.660277777777778,0.623888888888889,0.555555555555556,0.893055555555556,2.11583333333333,1.86277777777778,2.965,3.01833333333333,0.4825,1.08944444444444,0.768888888888889,0.840277777777778,0.8825,1.01222222222222,0.798611111111111,1.11416666666667,0.812222222222222,0.796944444444444,0.808333333333333,0.7925,1.15583333333333,0.922222222222222,2.25027777777778,1.2175,2.11444444444444,0.733055555555556,3.08388888888889,2.86083333333333,1.23833333333333,1.56111111111111,0,1.80555555555556,0.796944444444444,2.98388888888889,0.373888888888889,0.989444444444444,0.837222222222222,0.856111111111111,0.811388888888889,0.709444444444444,0.731388888888889
"L509",1.40888888888889,2.79944444444444,2.83416666666667,1.65083333333333,2.22388888888889,1.89194444444444,2.12972222222222,1.64527777777778,2.08361111111111,2.18638888888889,0.134166666666667,1.58333333333333,0.752222222222222,2.15694444444444,3.4525,1.99638888888889,2.51583333333333,1.75027777777778,2.27638888888889,2.02277777777778,2.11083333333333,2.70444444444444,2.03527777777778,2.12694444444444,1.87888888888889,2.04166666666667,2.13527777777778,2.17805555555556,2.10416666666667,2.02333333333333,2.09916666666667,2.23861111111111,2.26722222222222,2.27277777777778,1.7725,1.75972222222222,2.01805555555556,2.13916666666667,2.1425,2.04722222222222,2.0975,1.87888888888889,2.04166666666667,2.14805555555556,2.13277777777778,2.04055555555556,1.99638888888889,1.71638888888889,2.2,1.78666666666667,2.0775,2.10722222222222,1.82666666666667,3.9975,2.135,2.06694444444444,1.48166666666667,2.06916666666667,1.95861111111111,1.7775,1.71083333333333,2.06916666666667,0.804166666666667,1.89888888888889,4.2525,4.30583333333333,1.63722222222222,2.37666666666667,2.06361111111111,2.13861111111111,2.16972222222222,2.31333333333333,2.08722222222222,2.40138888888889,2.11055555555556,2.08555555555556,2.10666666666667,2.09083333333333,1.76861111111111,2.20944444444444,1.87972222222222,2.51361111111111,0.802777777777778,2.02444444444444,4.37111111111111,4.14833333333333,2.52555555555556,2.84833333333333,1.86555555555556,0,2.08555555555556,4.27138888888889,1.81027777777778,2.27666666666667,2.13555555555556,2.1325,2.1,1.98583333333333,2.02277777777778
1175,0.896388888888889,3.97111111111111,1.32027777777778,0.705277777777778,0.875277777777778,0.833333333333333,0.748055555555556,0.675,0.701944444444445,0.373888888888889,1.99972222222222,0.976388888888889,2.15083333333333,0.775277777777778,1.93833333333333,0.347222222222222,1.00166666666667,0.860277777777778,0.518055555555556,1.53416666666667,0.366111111111111,1.19027777777778,0.266388888888889,0.495833333333333,0.725555555555555,0.415555555555556,0.266388888888889,0.165555555555555,0.254444444444444,0.319166666666667,0.2025,0.724444444444444,0.614722222222222,0.517222222222222,0.511666666666667,2.09388888888889,0.383888888888889,0.156388888888889,0.628333333333333,0.362222222222222,0.098888888888889,0.725555555555555,0.415555555555556,0.115833333333333,0.296666666666667,0.560555555555556,1.22833333333333,0.944444444444444,0.650833333333333,0.627222222222222,0.695833333333333,1.33944444444444,1.03055555555556,2.48333333333333,0.693055555555556,0.4475,0.845277777777778,0.161666666666667,0.5775,0.643333333333333,0.679722222222222,1.01722222222222,2.40722222222222,2.21444444444444,2.73833333333333,2.79166666666667,0.596111111111111,0.8625,0.4325,0.269444444444444,0.655555555555556,0.555,0.18,0.887222222222222,0.264444444444444,0.119166666666667,0.308055555555556,0.196944444444444,1.28,0.695277777777778,2.54888888888889,1.56916666666667,2.40555555555556,0.334444444444444,2.85694444444444,2.63416666666667,1.01138888888889,1.33416666666667,0.947222222222222,2.09694444444444,0,2.75722222222222,0.623333333333333,0.7625,0.266388888888889,0.654444444444444,0.211388888888889,0.611388888888889,0.343055555555555
"L090",3.00111111111111,6.07583333333333,2.39111111111111,2.81,3.07666666666667,2.93833333333333,2.85277777777778,2.78,2.80694444444444,2.81138888888889,4.10472222222222,3.08138888888889,4.25583333333333,2.88,0.871388888888889,2.59222222222222,2.12805555555556,2.965,2.89861111111111,3.63916666666667,2.73611111111111,1.69944444444444,2.63111111111111,2.72277777777778,2.83055555555556,2.6375,2.76055555555556,2.77388888888889,2.70027777777778,2.64833333333333,2.72416666666667,2.47888888888889,2.99027777777778,2.89805555555556,2.61666666666667,4.145,2.61416666666667,2.76416666666667,2.38305555555556,2.64305555555556,2.69361111111111,2.83055555555556,2.6375,2.77333333333333,2.75805555555556,2.76388888888889,3.33333333333333,3.04944444444444,2.92333333333333,2.73194444444444,2.80055555555556,3.44416666666667,3.13527777777778,0.596666666666667,2.85805555555556,2.67444444444444,2.95027777777778,2.665,2.6825,2.74833333333333,2.78472222222222,3.12222222222222,4.51194444444444,4.25388888888889,0.069722222222222,0.184166666666667,2.70083333333333,2.19916666666667,2.65944444444444,2.76361111111111,2.40583333333333,2.93583333333333,2.68333333333333,2.54638888888889,2.73583333333333,2.68138888888889,2.73194444444444,2.71611111111111,3.385,2.44972222222222,4.65388888888889,2.99861111111111,4.51055555555556,2.62055555555556,1.73305555555556,0.856666666666667,2.56861111111111,1.575,2.96583333333333,4.20166666666667,2.68138888888889,0,2.72805555555556,2.45972222222222,2.76055555555556,2.85583333333333,2.69611111111111,2.70916666666667,2.61888888888889
"L777",0.528333333333333,3.61305555555556,1.31333333333333,0.337222222222222,0.807222222222222,0.475555555555555,0.619444444444444,0.307222222222222,0.573611111111111,0.654166666666667,1.63194444444444,0.608611111111111,1.78305555555556,0.646666666666667,1.93138888888889,0.468055555555555,0.994722222222222,0.502222222222222,0.741388888888889,1.17611111111111,0.578611111111111,1.18333333333333,0.512777777777778,0.598333333333333,0.462222222222222,0.513055555555556,0.603333333333333,0.655555555555556,0.581666666666667,0.491111111111111,0.566944444444444,0.7175,0.756944444444444,0.740555555555556,0.244166666666667,1.72611111111111,0.497777777777778,0.606944444444444,0.621666666666667,0.521944444444444,0.575,0.462222222222222,0.513055555555556,0.615833333333333,0.600833333333333,0.530555555555556,0.870555555555555,0.586388888888889,0.69,0.263888888888889,0.567222222222222,0.981388888888889,0.6725,2.47638888888889,0.624722222222222,0.566666666666667,0.4775,0.546666666666667,0.426388888888889,0.39,0.321666666666667,0.659166666666667,2.03916666666667,1.79666666666667,2.73138888888889,2.78472222222222,0.248611111111111,0.855555555555556,0.535277777777778,0.606388888888889,0.648611111111111,0.778333333333333,0.565,0.880277777777778,0.578611111111111,0.563055555555555,0.574444444444444,0.558888888888889,0.922222222222222,0.688333333333333,2.19083333333333,1.15138888888889,2.03777777777778,0.499444444444444,2.85,2.62722222222222,1.00444444444444,1.3275,0.529444444444444,1.72916666666667,0.563055555555555,2.75027777777778,0,0.755555555555556,0.603333333333333,0.6225,0.577777777777778,0.475833333333333,0.497777777777778
"L560",0.988333333333333,4.06305555555556,0.731666666666667,0.796944444444444,1.06388888888889,0.925277777777778,0.84,0.766944444444444,0.793888888888889,0.798611111111111,2.09166666666667,1.06833333333333,2.24277777777778,0.867222222222222,1.61722222222222,0.579444444444444,0.665833333333333,0.952222222222222,0.885833333333333,1.62611111111111,0.723055555555556,0.869166666666666,0.618055555555556,0.709722222222222,0.8175,0.624444444444444,0.7475,0.761111111111111,0.687222222222222,0.635555555555556,0.711388888888889,0.161666666666667,0.9775,0.885,0.603611111111111,2.18583333333333,0.601388888888889,0.751388888888889,0.281111111111111,0.630277777777778,0.680555555555556,0.8175,0.624444444444444,0.760277777777778,0.745277777777778,0.750833333333333,1.32027777777778,1.03638888888889,0.910277777777778,0.719166666666667,0.787777777777778,1.43138888888889,1.1225,2.16222222222222,0.845277777777778,0.661388888888889,0.937222222222222,0.652222222222222,0.669444444444444,0.735277777777778,0.771666666666667,1.10916666666667,2.49916666666667,2.30638888888889,2.41722222222222,2.47055555555556,0.688055555555555,0.3675,0.646666666666667,0.750833333333333,0.271111111111111,0.922777777777778,0.670277777777778,0.124722222222222,0.723055555555556,0.668611111111111,0.718888888888889,0.703333333333333,1.37194444444444,0.200833333333333,2.64083333333333,1.55416666666667,2.4975,0.6075,2.53583333333333,2.31305555555556,0.248888888888889,1.01333333333333,1.03916666666667,2.18888888888889,0.668611111111111,2.43611111111111,0.715277777777778,0,0.747777777777778,0.842777777777778,0.683055555555556,0.696111111111111,0.605833333333333
"L900",0.885555555555555,3.98138888888889,1.32472222222222,0.694166666666667,0.763333333333333,0.843888888888889,0.644722222222222,0.664166666666667,0.668055555555555,0.214444444444444,1.98888888888889,0.965555555555556,2.14,0.712222222222222,1.94277777777778,0.358611111111111,1.00611111111111,0.870555555555555,0.406111111111111,1.45527777777778,0.254166666666667,1.19472222222222,0.418333333333333,0.508055555555556,0.714722222222222,0.431388888888889,0.053888888888889,0.3175,0.406388888888889,0.263888888888889,0.061944444444444,0.729166666666667,0.502777777777778,0.405277777777778,0.513888888888889,2.08305555555556,0.502222222222222,0.1825,0.633055555555556,0.4425,0.250833333333333,0.714722222222222,0.431388888888889,0.149444444444444,0.118611111111111,0.572777777777778,1.23888888888889,0.955,0.538888888888889,0.616388888888889,0.685,1.32305555555556,1.04083333333333,2.48777777777778,0.581111111111111,0.459722222222222,0.834444444444444,0.313611111111111,0.566666666666667,0.6325,0.690277777777778,1.02777777777778,2.39638888888889,2.20361111111111,2.74277777777778,2.79611111111111,0.617222222222222,0.867222222222222,0.444722222222222,0.003055555555556,0.660277777777778,0.443055555555555,0.323055555555555,0.891666666666667,0.086388888888889,0.271111111111111,0.153333333333333,0.06,1.29055555555556,0.7,2.55944444444444,1.55833333333333,2.39472222222222,0.42,2.86138888888889,2.63861111111111,1.01583333333333,1.33888888888889,0.936388888888889,2.08611111111111,0.268055555555555,2.76166666666667,0.6125,0.766944444444444,0,0.5425,0.363333333333333,0.593333333333333,0.418333333333333
"L005",0.838611111111111,3.61472222222222,1.36083333333333,0.668888888888889,0.331944444444444,0.405555555555555,0.104444444444444,0.592222222222222,0.128888888888889,0.456666666666667,1.94222222222222,0.908611111111111,2.09333333333333,0.172777777777778,1.97916666666667,0.523055555555556,1.0425,0.592777777777778,0.254722222222222,1.02416666666667,0.488333333333333,1.23111111111111,0.561944444444444,0.584722222222222,0.430277777777778,0.568333333333333,0.571666666666667,0.704722222222222,0.630833333333333,0.553333333333333,0.605555555555555,0.765277777777778,0.245555555555555,0.259166666666667,0.441111111111111,2.03611111111111,0.544444444444444,0.658611111111111,0.669166666666667,0.573888888888889,0.624166666666667,0.430277777777778,0.568333333333333,0.648333333333333,0.524722222222222,0.342222222222222,0.871944444444444,0.676944444444444,0.178333333333333,0.590833333333333,0.1925,0.891944444444444,0.674166666666667,2.52416666666667,0.058055555555556,0.473333333333333,0.787777777777778,0.595833333333333,0.541388888888889,0.438611111111111,0.52,0.660833333333333,2.34944444444444,2.17027777777778,2.77916666666667,2.8325,0.525277777777778,0.903333333333333,0.563055555555555,0.574722222222222,0.696388888888889,0.291666666666667,0.613888888888889,0.928055555555556,0.546944444444444,0.612222222222222,0.484166666666667,0.597222222222222,0.936666666666667,0.736111111111111,2.1925,1.525,2.34805555555556,0.551111111111111,2.89777777777778,2.675,1.05222222222222,1.375,0.903055555555556,2.03944444444444,0.612222222222222,2.79805555555556,0.579166666666667,0.803333333333333,0.571666666666667,0,0.626666666666667,0.325277777777778,0.549444444444444
"L536",0.806388888888889,3.86611111111111,1.2175,0.615,0.881944444444444,0.728333333333333,0.658055555555556,0.585,0.611944444444444,0.430833333333333,1.90972222222222,0.886388888888889,2.06083333333333,0.685277777777778,1.83583333333333,0.257222222222222,0.898888888888889,0.755277777777778,0.540277777777778,1.42916666666667,0.355277777777778,1.0875,0.21,0.405555555555555,0.635555555555556,0.325555555555555,0.339722222222222,0.180555555555555,0.120833333333333,0.267777777777778,0.275833333333333,0.621944444444444,0.636944444444444,0.539444444444444,0.406666666666667,2.00388888888889,0.303333333333333,0.208888888888889,0.525833333333333,0.2775,0.100277777777778,0.635555555555556,0.325555555555555,0.189166666666667,0.355277777777778,0.470555555555556,1.12333333333333,0.839444444444444,0.673055555555556,0.537222222222222,0.605833333333333,1.23444444444444,0.925555555555555,2.38055555555556,0.663333333333333,0.357222222222222,0.755277777777778,0.067222222222222,0.4875,0.553333333333333,0.574722222222222,0.912222222222222,2.31722222222222,2.12444444444444,2.63555555555556,2.68888888888889,0.491111111111111,0.76,0.3425,0.342777777777778,0.553055555555556,0.577222222222222,0.1025,0.784722222222222,0.338055555555555,0.083611111111111,0.373333333333333,0.282222222222222,1.175,0.592777777777778,2.44388888888889,1.47916666666667,2.31555555555556,0.249722222222222,2.75444444444444,2.53138888888889,0.908611111111111,1.23166666666667,0.857222222222222,2.00694444444444,0.088055555555556,2.65444444444444,0.533333333333333,0.659722222222222,0.339722222222222,0.660833333333333,0,0.521388888888889,0.253055555555555
9139,0.693888888888889,3.77138888888889,1.21611111111111,0.524166666666667,0.590833333333333,0.581666666666667,0.366944444444444,0.454166666666667,0.321111111111111,0.571666666666667,1.7975,0.774166666666667,1.94861111111111,0.394166666666667,1.83444444444444,0.402222222222222,0.897777777777778,0.639444444444445,0.513888888888889,1.28305555555556,0.496111111111111,1.08638888888889,0.417222222222222,0.446388888888889,0.283055555555555,0.440833333333333,0.520555555555555,0.56,0.486111111111111,0.408611111111111,0.484444444444444,0.620555555555556,0.504444444444444,0.518055555555556,0.296388888888889,1.89166666666667,0.4,0.524444444444444,0.524444444444444,0.429166666666667,0.479444444444444,0.283055555555555,0.440833333333333,0.533333333333333,0.518055555555556,0.230555555555555,1.02888888888889,0.723888888888889,0.4375,0.446388888888889,0.314722222222222,1.13972222222222,0.830833333333333,2.37944444444444,0.372222222222222,0.335,0.643055555555556,0.451111111111111,0.396666666666667,0.300555555555556,0.381944444444444,0.8175,2.20472222222222,2.02555555555556,2.63444444444444,2.68777777777778,0.380555555555555,0.758611111111111,0.424722222222222,0.523888888888889,0.551666666666667,0.550833333333333,0.469166666666667,0.783333333333333,0.495833333333333,0.4675,0.491944444444444,0.476111111111111,1.08055555555556,0.591388888888889,2.34944444444444,1.38027777777778,2.20333333333333,0.406388888888889,2.75305555555556,2.53027777777778,0.9075,1.23027777777778,0.758333333333333,1.89472222222222,0.4675,2.65333333333333,0.434444444444444,0.658611111111111,0.520833333333333,0.37,0.481944444444444,0,0.404722222222222
9246,0.830277777777778,3.88305555555556,1.23444444444444,0.639166666666667,0.881666666666667,0.745555555555556,0.657777777777778,0.609166666666667,0.611666666666667,0.515277777777778,1.93361111111111,0.910555555555555,2.085,0.685,1.85277777777778,0.276111111111111,0.916111111111111,0.772222222222222,0.6025,1.44638888888889,0.439722222222222,1.10472222222222,0.059444444444444,0.424722222222222,0.635277777777778,0.343333333333333,0.464444444444444,0.309722222222222,0.2275,0.352222222222222,0.405,0.638888888888889,0.699166666666667,0.601666666666667,0.423888888888889,2.02777777777778,0.176944444444444,0.338055555555555,0.542777777777778,0.178611111111111,0.229444444444444,0.635277777777778,0.343333333333333,0.318333333333333,0.461944444444444,0.489444444444444,1.14055555555556,0.856666666666667,0.728055555555556,0.561111111111111,0.605555555555555,1.25138888888889,0.9425,2.39777777777778,0.663055555555555,0.376388888888889,0.779444444444444,0.285,0.511666666666667,0.553055555555556,0.591944444444444,0.929444444444444,2.34111111111111,2.14833333333333,2.65277777777778,2.70611111111111,0.508055555555556,0.776944444444444,0.361388888888889,0.4675,0.57,0.639444444444445,0.267222222222222,0.801666666666667,0.439722222222222,0.218333333333333,0.435555555555555,0.411388888888889,1.19222222222222,0.609722222222222,2.46111111111111,1.50305555555556,2.33972222222222,0.150833333333333,2.77138888888889,2.54861111111111,0.925833333333333,1.24861111111111,0.881111111111111,2.03083333333333,0.217222222222222,2.67166666666667,0.557222222222222,0.676944444444444,0.464444444444444,0.660555555555556,0.263611111111111,0.540277777777778,0
