,"0_CDRJ","L019","L058","L659","L380","L571",5249,"L610","L100",1251,"L464","L135","L722",5348,5025,"L057","L701","L445","L096","L188","L613","L597","L022","L650","L012","L724",1197,"L011","L553","L502",5434,"L628","L007",9140,9112,1128,"L419","L278","L258","L537",1463,"L145","L124","L865","L519","L501","L776","L554","L596",1397,"L979",5094,"L544","L684","L913","L710",5234,"L587","L772","L607","L657","L788","L866","L990",9132,9336,9128,9109,9145,9339,"L424","L897","L532",1481,"L573","L656","L782","L308","L081","L938","L749","L515",5164,"L545","L592","L617","L971",9157,9105,"L879"
"L979",0.758055555555556,0.977777777777778,1.88,3.73888888888889,0.581666666666667,0.853333333333333,1.36861111111111,2.57527777777778,0.48,1.21472222222222,1.56194444444444,2.52305555555556,4.63416666666667,3.91722222222222,0.308888888888889,0.177777777777778,0.473611111111111,0.343333333333333,1.07722222222222,0.375,0.324166666666667,0.793055555555555,0.314166666666667,0.295833333333333,0.584722222222222,0.665833333333333,0.473611111111111,0.213333333333333,0.405555555555555,0.793055555555555,2.23444444444444,2.51777777777778,2.36,0.541944444444444,0.4775,0.32,0.324166666666667,0.494444444444444,0.502777777777778,1.61722222222222,0.500555555555555,3.755,0.231111111111111,1.015,3.81194444444445,3.75694444444444,0.493611111111111,0.156388888888889,0.383333333333333,0.241666666666667,0,1.45777777777778,1.29722222222222,0.666388888888889,0.7275,0.412777777777778,2.39222222222222,1.33916666666667,0.769444444444444,0.693611111111111,0.9125,0.1875,0.746388888888889,2.01972222222222,0.621944444444444,0.347222222222222,0.251388888888889,0.285833333333333,0.314444444444444,0.655833333333333,4.48527777777778,2.30861111111111,3.8025,0.162222222222222,2.32638888888889,0.636111111111111,0.958055555555556,0.322222222222222,1.11638888888889,0.337777777777778,0.328888888888889,0.298333333333333,0.434166666666667,0.886666666666667,0.176944444444444,1.205,1.38138888888889,0.603611111111111,0.595833333333333,2.39583333333333
5094,1.38861111111111,1.22611111111111,2.28805555555556,4.61777777777778,1.21666666666667,1.75388888888889,0.655833333333333,3.45388888888889,1.535,1.86805555555556,0.915,3.40166666666667,5.46111111111111,4.79583333333333,1.3825,1.26833333333333,1.3225,1.35555555555556,1.73055555555556,1.43,1.3825,1.44638888888889,1.38777777777778,1.37861111111111,1.21944444444444,1.27055555555556,1.3225,1.37305555555556,1.46083333333333,1.44638888888889,3.11305555555556,2.93138888888889,3.23861111111111,1.48472222222222,1.45416666666667,1.40666666666667,1.3825,1.09916666666667,1.305,0.906944444444444,1.47722222222222,4.63361111111111,1.45833333333333,1.66861111111111,4.69055555555556,4.63555555555556,1.47027777777778,1.39527777777778,1.43861111111111,1.37222222222222,1.32638888888889,0,0.656388888888889,1.64305555555556,1.62555555555556,1.44777777777778,3.27083333333333,0.718055555555556,1.42277777777778,1.67,1.88916666666667,1.22194444444444,1.39972222222222,2.89833333333333,1.505,1.20222222222222,1.33777777777778,1.35944444444444,1.39805555555556,1.6325,5.36388888888889,2.71666666666667,4.68111111111111,1.27972222222222,3.205,1.6125,1.84111111111111,1.40472222222222,1.36388888888889,1.35333333333333,1.38388888888889,1.35333333333333,1.48944444444444,1.86333333333333,1.39888888888889,0.660833333333333,1.84555555555556,1.52805555555556,1.62694444444444,2.80388888888889
"L544",1.24416666666667,0.917222222222222,2.14388888888889,4.47333333333333,1.0725,1.60944444444444,0.121666666666667,3.30972222222222,1.39083333333333,1.72388888888889,1.43444444444444,3.2575,5.36833333333333,4.65166666666667,1.23833333333333,1.12416666666667,1.17833333333333,1.21138888888889,1.58638888888889,1.28583333333333,1.23833333333333,1.30222222222222,1.24361111111111,1.23444444444444,1.07527777777778,1.12638888888889,1.17833333333333,1.22888888888889,1.31666666666667,1.30222222222222,2.96888888888889,2.78722222222222,3.09444444444444,1.34055555555556,1.31,1.2625,1.23833333333333,0.955,1.16083333333333,1.42666666666667,1.33277777777778,4.48944444444444,1.31416666666667,1.52416666666667,4.54638888888889,4.49138888888889,1.32611111111111,1.25111111111111,1.29444444444444,1.22805555555556,1.18194444444444,0.544444444444444,0,1.49888888888889,1.48111111111111,1.30333333333333,3.12666666666667,0.206944444444444,1.27861111111111,1.52583333333333,1.745,1.07777777777778,1.25555555555556,2.75416666666667,1.36083333333333,1.05777777777778,1.19361111111111,1.21527777777778,1.25388888888889,1.48833333333333,5.21972222222222,2.5725,4.53694444444444,1.13555555555556,3.06083333333333,1.46833333333333,1.69694444444444,1.26055555555556,1.21972222222222,1.20916666666667,1.23972222222222,1.20916666666667,1.34527777777778,1.71888888888889,1.25472222222222,0.116111111111111,1.70138888888889,1.38388888888889,1.48277777777778,2.65972222222222
"L684",0.993611111111111,1.05555555555556,2.11583333333333,3.34694444444444,0.821944444444445,1.16222222222222,1.59083333333333,2.18333333333333,0.825,1.46333333333333,1.48472222222222,2.13111111111111,4.24194444444444,3.525,0.636388888888889,0.522222222222222,0.823055555555555,0.606388888888889,1.32583333333333,0.72,0.633333333333333,1.04194444444444,0.641388888888889,0.632222222222222,0.824722222222222,0.875833333333333,0.823055555555555,0.63,0.750555555555555,1.04194444444444,1.8425,2.76638888888889,1.96777777777778,0.850833333333333,0.378611111111111,0.657777777777778,0.633333333333333,0.704444444444444,0.8525,1.54027777777778,0.371111111111111,3.36277777777778,0.715277777777778,1.26388888888889,3.42,3.365,0.364166666666667,0.652222222222222,0.728333333333333,0.629166666666667,0.583055555555555,1.68,1.51944444444444,0,1.03638888888889,0.813611111111111,2.00027777777778,1.56138888888889,1.01805555555556,0.109444444444444,0.518888888888889,0.568888888888889,0.995277777777778,1.6275,0.930555555555556,0.616111111111111,0.594722222222222,0.613055555555556,0.651944444444444,0.343611111111111,4.09333333333333,2.54416666666667,3.41055555555556,0.536666666666667,1.93444444444444,0.506666666666667,1.26694444444444,0.658333333333333,1.03916666666667,0.604444444444444,0.673888888888889,0.643333333333333,0.779166666666667,0.615833333333333,0.655833333333333,1.42722222222222,0.989444444444444,0.928055555555556,0.940833333333333,2.63138888888889
"L913",0.965833333333333,1.27111111111111,2.08805555555556,4.13722222222222,0.789444444444444,0.177777777777778,1.66194444444444,2.97361111111111,0.425555555555556,0.671944444444444,1.855,2.92111111111111,5.03222222222222,4.31527777777778,0.808333333333333,0.694166666666667,0.664166666666667,0.778611111111111,0.723888888888889,0.572222222222222,0.805555555555556,0.705277777777778,0.813333333333333,0.804166666666667,0.7925,0.819166666666667,0.664166666666667,0.802222222222222,0.6175,0.705277777777778,2.6325,2.34083333333333,2.75805555555556,0.295277777777778,0.875833333333333,0.829722222222222,0.805555555555556,0.691111111111111,0.693611111111111,1.91055555555556,0.898611111111111,4.15305555555556,0.818611111111111,0.816111111111111,4.21,4.155,0.891666666666667,0.796944444444444,0.580833333333333,0.801388888888889,0.739166666666667,1.75111111111111,1.59055555555556,1.06444444444444,0,0.436388888888889,2.79027777777778,1.6325,0.523055555555556,1.09166666666667,1.31055555555556,0.657777777777778,0.569722222222222,2.41777777777778,0.195,0.6,0.710833333333333,0.785,0.823888888888889,1.05388888888889,4.88333333333333,2.51638888888889,4.20083333333333,0.708611111111111,2.72444444444444,1.03416666666667,0.3325,0.830555555555556,1.40972222222222,0.776388888888889,0.611388888888889,0.684444444444444,0.559166666666667,1.28472222222222,0.8175,1.49833333333333,1.77944444444444,0.561111111111111,0.335,2.60361111111111
"L710",0.795277777777778,1.015,1.91722222222222,3.85972222222222,0.618888888888889,0.506388888888889,1.40583333333333,2.69611111111111,0.414444444444444,0.998333333333333,1.59916666666667,2.64388888888889,4.75472222222222,4.03805555555556,0.531111111111111,0.416944444444444,0.4175,0.501111111111111,0.957222222222222,0.561111111111111,0.528055555555556,0.761944444444444,0.536111111111111,0.526944444444444,0.621944444444444,0.711666666666667,0.4175,0.524722222222222,0.619444444444444,0.761944444444444,2.35527777777778,2.39777777777778,2.48083333333333,0.194722222222222,0.598333333333333,0.5525,0.528055555555556,0.5275,0.446944444444444,1.65444444444444,0.621388888888889,3.87583333333333,0.504166666666667,0.895,3.93277777777778,3.87777777777778,0.614444444444444,0.490555555555556,0.597222222222222,0.523888888888889,0.461944444444444,1.495,1.33444444444444,0.787222222222222,0.380277777777778,0,2.51305555555556,1.37638888888889,0.582222222222222,0.814444444444444,1.03333333333333,0.380555555555555,0.626388888888889,2.14055555555556,0.274722222222222,0.3225,0.489444444444444,0.507777777777778,0.546666666666667,0.776666666666667,4.60611111111111,2.34583333333333,3.92333333333333,0.431388888888889,2.44722222222222,0.756944444444444,0.610833333333333,0.553333333333333,1.15361111111111,0.499166666666667,0.5425,0.511944444444444,0.548055555555556,1.0075,0.511111111111111,1.24222222222222,1.50222222222222,0.2675,0.336944444444444,2.43305555555556
5234,2.6425,2.32805555555556,3.76472222222222,3.11361111111111,2.47083333333333,2.81111111111111,3.19777777777778,0.5725,2.47388888888889,3.11222222222222,2.75722222222222,0.443611111111111,4.00861111111111,3.29166666666667,2.28527777777778,2.17111111111111,2.47194444444444,2.25527777777778,2.97472222222222,2.36888888888889,2.28222222222222,2.69083333333333,2.29027777777778,2.28111111111111,2.47361111111111,2.52472222222222,2.47194444444444,2.27888888888889,2.39944444444444,2.69083333333333,0.175833333333333,4.41527777777778,1.25388888888889,2.49944444444444,2.02722222222222,2.30666666666667,2.28222222222222,2.35333333333333,2.50138888888889,2.81277777777778,2.02,3.12944444444444,2.36416666666667,2.91277777777778,3.18638888888889,3.13138888888889,2.01305555555556,2.30111111111111,2.37722222222222,2.27805555555556,2.23194444444444,3.26333333333333,3.10277777777778,1.93388888888889,2.68527777777778,2.4625,0,3.05888888888889,2.66694444444444,1.89166666666667,2.12694444444444,2.21777777777778,2.64416666666667,0.418055555555555,2.57944444444444,2.265,2.24361111111111,2.26194444444444,2.30083333333333,1.95138888888889,3.86,4.19305555555556,3.17722222222222,2.18555555555556,0.776111111111111,2.15555555555556,2.91555555555556,2.30722222222222,2.31166666666667,2.25333333333333,2.32277777777778,2.29222222222222,2.42805555555556,2.22361111111111,2.30472222222222,3.01055555555556,1.86194444444444,2.57694444444444,2.58972222222222,4.28027777777778
"L587",1.36166666666667,0.836666666666667,2.26138888888889,4.57277777777778,1.19,1.72694444444444,0.138611111111111,3.40916666666667,1.50833333333333,1.84138888888889,1.56222222222222,3.35694444444444,5.46777777777778,4.75111111111111,1.35583333333333,1.24166666666667,1.29583333333333,1.32888888888889,1.70388888888889,1.40333333333333,1.35583333333333,1.41972222222222,1.36111111111111,1.35194444444444,1.19277777777778,1.24388888888889,1.29583333333333,1.34638888888889,1.43416666666667,1.41972222222222,3.06833333333333,2.90472222222222,3.19388888888889,1.45805555555556,1.4275,1.38,1.35583333333333,1.0725,1.27833333333333,1.55416666666667,1.45027777777778,4.58888888888889,1.43166666666667,1.64194444444444,4.64583333333333,4.59083333333333,1.44361111111111,1.36861111111111,1.41194444444444,1.34555555555556,1.29944444444444,0.647222222222222,0.135833333333333,1.61638888888889,1.59861111111111,1.42083333333333,3.22611111111111,0,1.39611111111111,1.64333333333333,1.8625,1.19527777777778,1.37305555555556,2.85361111111111,1.47833333333333,1.17527777777778,1.31111111111111,1.33277777777778,1.37138888888889,1.60583333333333,5.31916666666667,2.69,4.63638888888889,1.25305555555556,3.16027777777778,1.58583333333333,1.81444444444444,1.37805555555556,1.31916666666667,1.32666666666667,1.35722222222222,1.32666666666667,1.46277777777778,1.83638888888889,1.37222222222222,0.190277777777778,1.80083333333333,1.50138888888889,1.60027777777778,2.77722222222222
"L772",0.679722222222222,0.985,1.80194444444444,4.055,0.503333333333333,0.596388888888889,1.37583333333333,2.89138888888889,0.718055555555556,0.719166666666667,1.56888888888889,2.83888888888889,4.95,4.23305555555556,0.726111111111111,0.611944444444444,0.420277777777778,0.696388888888889,0.54,0.809722222222222,0.723333333333333,0.419166666666667,0.731111111111111,0.721944444444445,0.506388888888889,0.533055555555556,0.420277777777778,0.72,0.840555555555556,0.419166666666667,2.55027777777778,2.02222222222222,2.67583333333333,0.489444444444444,0.793611111111111,0.7475,0.723333333333333,0.405,0.415833333333333,1.62444444444444,0.816388888888889,4.07083333333333,0.805277777777778,0.519444444444444,4.12777777777778,4.07277777777778,0.809444444444444,0.741944444444444,0.818333333333333,0.719166666666667,0.656388888888889,1.465,1.30444444444444,0.982222222222222,0.468055555555555,0.582777777777778,2.70805555555556,1.34638888888889,0,1.00944444444444,1.22833333333333,0.596666666666667,0.207777777777778,2.33555555555556,0.3475,0.515833333333333,0.684444444444444,0.702777777777778,0.741666666666667,0.971666666666667,4.80111111111111,2.23027777777778,4.11861111111111,0.626388888888889,2.64222222222222,0.951944444444444,0.683611111111111,0.748333333333333,1.12361111111111,0.694166666666667,0.763611111111111,0.733055555555556,0.868888888888889,1.2025,0.745555555555556,1.21222222222222,1.605,0.408055555555556,0.640555555555555,2.3175
"L607",1.03638888888889,1.01333333333333,2.15833333333333,3.305,0.864444444444444,1.205,1.63361111111111,2.14138888888889,0.8675,1.50611111111111,1.44277777777778,2.08888888888889,4.2,3.48305555555556,0.678888888888889,0.564722222222222,0.865833333333333,0.649166666666667,1.36861111111111,0.7625,0.676111111111111,1.08444444444444,0.683888888888889,0.675,0.8675,0.918611111111111,0.865833333333333,0.672777777777778,0.793333333333333,1.08444444444444,1.80027777777778,2.80916666666667,1.92583333333333,0.893333333333333,0.421111111111111,0.700277777777778,0.676111111111111,0.747222222222222,0.895,1.49833333333333,0.413611111111111,3.32083333333333,0.758055555555556,1.30666666666667,3.37777777777778,3.32277777777778,0.406666666666667,0.694722222222222,0.771111111111111,0.671944444444444,0.625833333333333,1.7225,1.56222222222222,0.066666666666667,1.07888888888889,0.856111111111111,1.95805555555556,1.60416666666667,1.06083333333333,0,0.559722222222222,0.611666666666667,1.03805555555556,1.58555555555556,0.973333333333333,0.658888888888889,0.6375,0.655555555555556,0.694444444444444,0.384444444444444,4.05111111111111,2.58694444444444,3.36861111111111,0.579444444444444,1.89222222222222,0.549166666666667,1.30944444444444,0.701111111111111,0.997222222222222,0.646944444444444,0.716388888888889,0.685833333333333,0.821944444444445,0.656388888888889,0.698333333333333,1.47,0.947222222222222,0.970833333333333,0.983333333333333,2.67416666666667
"L657",1.29777777777778,1.28888888888889,2.41972222222222,3.58805555555556,1.12583333333333,1.46638888888889,1.895,2.32305555555556,1.12888888888889,1.7675,1.71833333333333,2.2075,4.48305555555556,3.76611111111111,0.940277777777778,0.826111111111111,1.12722222222222,0.910555555555555,1.63,1.02388888888889,0.9375,1.34611111111111,0.945555555555556,0.936388888888889,1.12888888888889,1.18,1.12722222222222,0.934166666666667,1.05472222222222,1.34611111111111,1.98222222222222,3.07055555555556,2.20888888888889,1.15472222222222,0.566388888888889,0.961666666666667,0.9375,1.00861111111111,1.15638888888889,1.77388888888889,0.681111111111111,3.60388888888889,1.01944444444444,1.56805555555556,3.66111111111111,3.60611111111111,0.674166666666667,0.956111111111111,1.0325,0.933333333333333,0.887222222222222,1.98388888888889,1.82361111111111,0.597222222222222,1.34027777777778,1.1175,2.13972222222222,1.86555555555556,1.32222222222222,0.592777777777778,0,0.873055555555556,1.29944444444444,1.76722222222222,1.23472222222222,0.920277777777778,0.898888888888889,0.917222222222222,0.955833333333333,0.331944444444444,4.33444444444444,2.84833333333333,3.65166666666667,0.840833333333333,2.07388888888889,0.606944444444444,1.57083333333333,0.9625,1.27277777777778,0.908333333333333,0.977777777777778,0.947222222222222,1.08333333333333,0.411111111111111,0.96,1.73138888888889,1.21111111111111,1.23222222222222,1.24472222222222,2.93555555555556
"L788",0.640555555555555,0.846666666666667,1.7625,3.67333333333333,0.468611111111111,0.798888888888889,1.2375,2.50972222222222,0.394722222222222,1.11305555555556,1.43083333333333,2.45722222222222,4.56833333333333,3.85138888888889,0.242222222222222,0.128055555555556,0.459444444444444,0.246944444444444,0.975555555555556,0.289722222222222,0.2575,0.691388888888889,0.2475,0.238333333333333,0.471388888888889,0.5225,0.459444444444444,0.190277777777778,0.320555555555555,0.691388888888889,2.16888888888889,2.41583333333333,2.29416666666667,0.487222222222222,0.411944444444444,0.263333333333333,0.2575,0.351111111111111,0.488888888888889,1.48611111111111,0.434722222222222,3.68916666666667,0.271666666666667,0.913333333333333,3.74611111111111,3.69111111111111,0.428055555555556,0.208333333333333,0.298333333333333,0.233055555555555,0.138888888888889,1.32666666666667,1.16611111111111,0.600833333333333,0.672777777777778,0.45,2.32638888888889,1.20805555555556,0.667777777777778,0.627777777777778,0.846944444444445,0,0.644722222222222,1.95388888888889,0.567222222222222,0.248333333333333,0.1975,0.219166666666667,0.257777777777778,0.59,4.41972222222222,2.19083333333333,3.73694444444444,0.144444444444444,2.26055555555556,0.570277777777778,0.903333333333333,0.264444444444444,0.985277777777778,0.244722222222222,0.243611111111111,0.213055555555555,0.349166666666667,0.820833333333333,0.211944444444444,1.07388888888889,1.31583333333333,0.564722222222222,0.510555555555556,2.27805555555556
"L866",0.726111111111111,1.03111111111111,1.80888888888889,4.10111111111111,0.549444444444444,0.669444444444444,1.42222222222222,2.9375,0.791111111111111,0.660277777777778,1.61527777777778,2.885,4.99611111111111,4.27916666666667,0.772222222222222,0.658055555555556,0.492222222222222,0.7425,0.425555555555556,0.855833333333333,0.769444444444444,0.465555555555556,0.777222222222222,0.768333333333333,0.5525,0.579166666666667,0.492222222222222,0.766111111111111,0.886666666666667,0.465555555555556,2.59666666666667,1.96333333333333,2.72194444444444,0.562777777777778,0.839722222222222,0.793611111111111,0.769444444444444,0.451111111111111,0.461944444444444,1.67083333333333,0.8625,4.11694444444444,0.851388888888889,0.412222222222222,4.17388888888889,4.11888888888889,0.855833333333333,0.788055555555555,0.864444444444444,0.765277777777778,0.702777777777778,1.51111111111111,1.35083333333333,1.02861111111111,0.541111111111111,0.691666666666667,2.75416666666667,1.39277777777778,0.216944444444444,1.05555555555556,1.27472222222222,0.642777777777778,0,2.38166666666667,0.420833333333333,0.561944444444444,0.730833333333333,0.749166666666667,0.787777777777778,1.01805555555556,4.8475,2.23722222222222,4.16472222222222,0.672777777777778,2.68833333333333,0.998055555555556,0.756944444444444,0.794444444444444,1.16972222222222,0.740277777777778,0.809722222222222,0.779166666666667,0.915277777777778,1.24861111111111,0.791944444444444,1.25861111111111,1.65111111111111,0.539166666666667,0.713611111111111,2.32444444444444
"L990",2.35555555555556,2.04111111111111,3.47777777777778,2.82666666666667,2.18361111111111,2.52416666666667,2.91083333333333,0.738333333333333,2.18694444444444,2.82527777777778,2.47027777777778,0.598888888888889,3.72166666666667,3.00472222222222,1.99833333333333,1.88388888888889,2.185,1.96833333333333,2.68777777777778,2.08194444444444,1.99527777777778,2.40388888888889,2.00333333333333,1.99416666666667,2.18666666666667,2.23777777777778,2.185,1.99194444444444,2.1125,2.40388888888889,0.310555555555555,4.12833333333333,0.966944444444444,2.2125,1.74027777777778,2.01972222222222,1.99527777777778,2.06638888888889,2.21444444444444,2.52583333333333,1.73277777777778,2.8425,2.07722222222222,2.62583333333333,2.89944444444444,2.84444444444444,1.72611111111111,2.01416666666667,2.09027777777778,1.99111111111111,1.945,2.97638888888889,2.81583333333333,1.64694444444444,2.39833333333333,2.17555555555556,0.468055555555555,2.77194444444444,2.38,1.60472222222222,1.84,1.93083333333333,2.35722222222222,0,2.2925,1.97805555555556,1.95666666666667,1.975,2.01361111111111,1.66444444444444,3.57305555555556,3.90611111111111,2.89027777777778,1.89861111111111,0.489166666666667,1.86833333333333,2.62861111111111,2.02027777777778,2.02472222222222,1.96611111111111,2.03583333333333,2.00527777777778,2.14111111111111,1.93666666666667,2.01777777777778,2.72361111111111,1.575,2.29,2.30277777777778,3.99333333333333
9132,0.926111111111111,1.23138888888889,2.04805555555556,4.15472222222222,0.749722222222222,0.326666666666667,1.62222222222222,2.99111111111111,0.564722222222222,0.821666666666667,1.81527777777778,2.93888888888889,5.04972222222222,4.33305555555556,0.826111111111111,0.711944444444444,0.603055555555556,0.796388888888889,0.860555555555555,0.711388888888889,0.823333333333333,0.665555555555556,0.831111111111111,0.821944444444445,0.7525,0.779444444444444,0.603055555555556,0.819722222222222,0.756666666666667,0.665555555555556,2.65027777777778,2.30111111111111,2.77583333333333,0.336388888888889,0.893333333333333,0.8475,0.823333333333333,0.651111111111111,0.6325,1.87083333333333,0.916388888888889,4.17083333333333,0.836388888888889,0.798611111111111,4.22777777777778,4.17277777777778,0.909444444444444,0.814722222222222,0.72,0.819166666666667,0.756944444444444,1.71138888888889,1.55083333333333,1.08222222222222,0.196388888888889,0.454166666666667,2.80805555555556,1.59277777777778,0.483055555555556,1.10944444444444,1.32833333333333,0.675555555555556,0.53,2.43555555555556,0,0.617777777777778,0.784444444444445,0.802777777777778,0.841666666666667,1.07166666666667,4.90111111111111,2.47666666666667,4.21833333333333,0.726388888888889,2.74222222222222,1.05194444444444,0.341666666666667,0.848333333333333,1.36972222222222,0.794166666666667,0.750555555555555,0.806944444444444,0.698333333333333,1.3025,0.835277777777778,1.45861111111111,1.79722222222222,0.453055555555556,0.487222222222222,2.56388888888889
9336,0.651666666666667,0.846111111111111,1.77361111111111,3.72111111111111,0.475277777777778,0.710833333333333,1.23694444444444,2.5575,0.555,1.09361111111111,1.43,2.50527777777778,4.61611111111111,3.89944444444444,0.3925,0.278333333333333,0.371388888888889,0.3625,0.956111111111111,0.45,0.389444444444444,0.672222222222222,0.3975,0.388333333333333,0.478333333333333,0.533888888888889,0.371388888888889,0.395277777777778,0.480833333333333,0.672222222222222,2.21666666666667,2.39666666666667,2.34222222222222,0.399166666666667,0.459722222222222,0.413888888888889,0.389444444444444,0.3625,0.400833333333333,1.48555555555556,0.482777777777778,3.73722222222222,0.4525,0.894166666666667,3.79416666666667,3.73916666666667,0.475833333333333,0.413055555555555,0.458611111111111,0.385277777777778,0.308055555555556,1.32583333333333,1.16555555555556,0.648611111111111,0.584722222222222,0.361944444444444,2.37444444444444,1.2075,0.648333333333333,0.675555555555556,0.894722222222222,0.241944444444444,0.625555555555555,2.00166666666667,0.479166666666667,0,0.350833333333333,0.369166666666667,0.408055555555556,0.638055555555556,4.4675,2.20222222222222,3.78472222222222,0.292777777777778,2.30861111111111,0.618333333333333,0.815277777777778,0.414444444444444,0.984444444444444,0.360555555555556,0.403888888888889,0.373333333333333,0.509444444444444,0.868888888888889,0.416666666666667,1.07333333333333,1.36361111111111,0.476666666666667,0.541388888888889,2.28944444444444
9128,0.732777777777778,0.943333333333333,1.855,3.68833333333333,0.556388888888889,0.885833333333333,1.33416666666667,2.52472222222222,0.390555555555555,1.18944444444444,1.52722222222222,2.47222222222222,4.58333333333333,3.86638888888889,0.235833333333333,0.120277777777778,0.546666666666667,0.250277777777778,1.05194444444444,0.285555555555555,0.208055555555555,0.768055555555556,0.240833333333333,0.226944444444444,0.559444444444444,0.619166666666666,0.546666666666667,0.214722222222222,0.316111111111111,0.768055555555556,2.18361111111111,2.4925,2.30916666666667,0.574444444444444,0.426944444444444,0.199722222222222,0.208055555555555,0.447777777777778,0.576111111111111,1.58277777777778,0.449722222222222,3.70416666666667,0.328055555555555,0.99,3.76111111111111,3.70611111111111,0.442777777777778,0.264722222222222,0.293888888888889,0.213888888888889,0.195833333333333,1.42333333333333,1.26277777777778,0.615555555555556,0.76,0.537222222222222,2.34138888888889,1.30472222222222,0.744166666666666,0.642777777777778,0.861666666666667,0.213333333333333,0.721388888888889,1.96888888888889,0.654444444444444,0.339722222222222,0,0.2125,0.173611111111111,0.605,4.43444444444445,2.28333333333333,3.75194444444444,0.160555555555556,2.27555555555556,0.585277777777778,0.990555555555556,0.253055555555555,1.08166666666667,0.244722222222222,0.239444444444444,0.208888888888889,0.344722222222222,0.835833333333333,0.268611111111111,1.17055555555556,1.33083333333333,0.651944444444444,0.506388888888889,2.37055555555556
9109,0.845277777777778,1.05166666666667,1.9675,3.79194444444444,0.673333333333333,0.989722222222222,1.4425,2.62833333333333,0.551111111111111,1.29305555555556,1.63555555555556,2.57583333333333,4.68694444444444,3.97,0.183888888888889,0.232222222222222,0.650277777777778,0.070555555555556,1.15555555555556,0.446111111111111,0.135555555555555,0.871666666666667,0.041111111111111,0.117222222222222,0.676388888888889,0.7275,0.650277777777778,0.358611111111111,0.476944444444444,0.871666666666667,2.2875,2.59611111111111,2.41277777777778,0.678055555555556,0.530555555555556,0.289722222222222,0.135555555555555,0.556111111111111,0.679722222222222,1.69111111111111,0.553333333333333,3.80777777777778,0.439722222222222,1.09361111111111,3.86472222222222,3.80972222222222,0.546666666666667,0.376388888888889,0.454722222222222,0.355555555555555,0.3075,1.53138888888889,1.37111111111111,0.719444444444444,0.863611111111111,0.640833333333333,2.445,1.41305555555556,0.847777777777778,0.746388888888889,0.965555555555556,0.322777777777778,0.825,2.0725,0.758055555555556,0.443611111111111,0.321111111111111,0,0.156944444444444,0.708611111111111,4.53833333333333,2.39583333333333,3.85555555555556,0.263055555555555,2.37916666666667,0.688888888888889,1.09416666666667,0.143611111111111,1.19,0.064722222222222,0.4,0.318611111111111,0.505555555555556,0.939444444444444,0.38,1.27888888888889,1.43444444444444,0.755555555555556,0.666944444444444,2.48305555555556
9145,0.769444444444444,0.975833333333333,1.89166666666667,3.72305555555556,0.5975,0.938055555555555,1.36666666666667,2.55944444444444,0.473055555555556,1.22416666666667,1.55972222222222,2.50694444444444,4.61805555555556,3.90111111111111,0.130833333333333,0.149166666666667,0.598888888888889,0.070833333333333,1.08666666666667,0.368055555555556,0.089722222222222,0.802777777777778,0.130833333333333,0.143888888888889,0.600555555555555,0.651666666666667,0.598888888888889,0.274722222222222,0.398888888888889,0.802777777777778,2.21861111111111,2.52722222222222,2.34388888888889,0.626388888888889,0.461666666666667,0.239722222222222,0.089722222222222,0.480277777777778,0.628333333333333,1.61527777777778,0.484444444444444,3.73888888888889,0.361666666666667,1.02472222222222,3.79583333333333,3.74083333333333,0.477777777777778,0.298333333333333,0.376666666666667,0.273888888888889,0.229444444444444,1.45583333333333,1.29527777777778,0.650555555555556,0.812222222222222,0.589444444444444,2.37611111111111,1.33722222222222,0.778888888888889,0.6775,0.896666666666667,0.244722222222222,0.756111111111111,2.00361111111111,0.706388888888889,0.391944444444444,0.244444444444444,0.1025,0,0.64,4.46944444444444,2.32,3.78666666666667,0.185,2.31027777777778,0.62,1.0425,0.170277777777778,1.11416666666667,0.065277777777778,0.321944444444444,0.300277777777778,0.4275,0.870555555555555,0.302222222222222,1.20305555555556,1.36555555555556,0.703888888888889,0.588888888888889,2.40722222222222
9339,0.995555555555555,1.08277777777778,2.1175,3.38194444444444,0.823611111111111,1.16416666666667,1.59277777777778,2.21833333333333,0.826666666666667,1.46527777777778,1.51222222222222,2.16611111111111,4.27694444444444,3.56027777777778,0.638055555555556,0.523888888888889,0.824722222222222,0.608333333333333,1.32777777777778,0.721666666666667,0.635277777777778,1.04361111111111,0.643055555555556,0.634166666666667,0.826666666666667,0.877777777777778,0.824722222222222,0.631944444444444,0.7525,1.04361111111111,1.8775,2.76833333333333,2.00305555555556,0.8525,0.264166666666667,0.659444444444445,0.635277777777778,0.706111111111111,0.854166666666667,1.56777777777778,0.378611111111111,3.39805555555556,0.717222222222222,1.26555555555556,3.455,3.4,0.371944444444444,0.653888888888889,0.730277777777778,0.631111111111111,0.585,1.68166666666667,1.52111111111111,0.391388888888889,1.03805555555556,0.815277777777778,2.03527777777778,1.56333333333333,1.02,0.386666666666667,0.304444444444444,0.570555555555556,0.996944444444444,1.66277777777778,0.9325,0.618055555555556,0.596666666666667,0.614722222222222,0.653611111111111,0,4.12833333333333,2.54611111111111,3.44555555555556,0.538333333333333,1.96944444444444,0.29,1.26861111111111,0.660277777777778,1.06666666666667,0.606111111111111,0.675555555555556,0.645,0.781111111111111,0.389166666666667,0.6575,1.42888888888889,1.02444444444444,0.93,0.9425,2.63333333333333
